tweet_id,timestamp_x,text,rating_numerator,rating_denominator,name,dogs_stage,favorite_count,retweet_count,jpg_url,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,year,month
815736392542261248,2017-01-02 01:48:06+00:00,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,11,10,Akumi,,10426,2465,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,Border_collie,0.5489069999999999,True,Cardigan,0.17852300000000002,True,collie,0.146351,True,2017,1
815639385530101762,2017-01-01 19:22:38+00:00,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,12,10,Titan,,8701,1782,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,German_shepherd,0.8179529999999999,True,Norwegian_elkhound,0.140007,True,malinois,0.0248209,True,2017,1
814986499976527872,2016-12-31 00:08:17+00:00,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,11,10,Cooper,,8101,1396,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,dalmatian,0.999828,True,boxer,6.78061e-05,True,American_Staffordshire_terrier,3.42436e-05,True,2016,12
814986499976527872,2016-12-31 00:08:17+00:00,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,11,10,Cooper,pupper,8101,1396,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,dalmatian,0.999828,True,boxer,6.78061e-05,True,American_Staffordshire_terrier,3.42436e-05,True,2016,12
814638523311648768,2016-12-30 01:05:33+00:00,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,12,10,Olivia,,11928,2942,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,golden_retriever,0.650814,True,kuvasz,0.053281,True,cocker_spaniel,0.035439599999999995,True,2016,12
814530161257443328,2016-12-29 17:54:58+00:00,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,12,10,Alf,,9172,2019,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,miniature_poodle,0.626913,True,toy_poodle,0.26558200000000004,True,soft-coated_wheaten_terrier,0.0416142,True,2016,12
814153002265309185,2016-12-28 16:56:16+00:00,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,12,10,Oshie,,30510,9428,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,golden_retriever,0.490068,True,Labrador_retriever,0.291956,True,chow,0.07247469999999999,True,2016,12
813910438903693312,2016-12-28 00:52:25+00:00,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,11,10,Chubbs,doggo,9851,2038,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,Siberian_husky,0.6993550000000001,True,Eskimo_dog,0.256433,True,Norwegian_elkhound,0.0131888,True,2016,12
813812741911748608,2016-12-27 18:24:12+00:00,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",14,10,Gary,,38559,15212,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,French_bulldog,0.709146,True,Boston_bull,0.247621,True,boxer,0.0188551,True,2016,12
813800681631023104,2016-12-27 17:36:16+00:00,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,12,10,Sky,,8851,1907,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,malamute,0.501159,True,Siberian_husky,0.228792,True,Eskimo_dog,0.200388,True,2016,12
813217897535406080,2016-12-26 03:00:30+00:00,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,13,10,Atlas,,19793,7939,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,Samoyed,0.905972,True,Pomeranian,0.048038300000000006,True,West_Highland_white_terrier,0.0356671,True,2016,12
813202720496779264,2016-12-26 02:00:11+00:00,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,11,10,NA,doggo,9746,1958,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,cocker_spaniel,0.701852,True,golden_retriever,0.120345,True,Labrador_retriever,0.0363202,True,2016,12
813187593374461952,2016-12-26 01:00:05+00:00,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,13,10,NA,,21040,4741,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,golden_retriever,0.888181,True,Labrador_retriever,0.0423119,True,Saluki,0.00970173,True,2016,12
813172488309972993,2016-12-26 00:00:03+00:00,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,12,10,Eleanor,,9893,2077,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,doormat,0.954844,False,golden_retriever,0.0261931,True,cocker_spaniel,0.00438598,True,2016,12
813157409116065792,2016-12-25 23:00:08+00:00,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,12,10,Layla,,8235,2409,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,Siamese_cat,0.8439110000000001,False,Pembroke,0.07056710000000001,True,Cardigan,0.041916,True,2016,12
813142292504645637,2016-12-25 22:00:04+00:00,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,13,10,NA,,8953,2559,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,beagle,0.848735,True,Ibizan_hound,0.0446025,True,Italian_greyhound,0.0186108,True,2016,12
813127251579564032,2016-12-25 21:00:18+00:00,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,11,10,NA,doggo,12580,3398,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,Norwegian_elkhound,0.432416,True,whippet,0.374223,True,Siberian_husky,0.032462599999999994,True,2016,12
813112105746448384,2016-12-25 20:00:07+00:00,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,12,10,Toby,,10963,2990,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,dingo,0.287369,False,Pembroke,0.140682,True,basenji,0.0908189,True,2016,12
813096984823349248,2016-12-25 19:00:02+00:00,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,11,10,Rocky,doggo,11183,3909,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,Great_Dane,0.128056,True,Boston_bull,0.117003,True,kelpie,0.08696430000000001,True,2016,12
813081950185472002,2016-12-25 18:00:17+00:00,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,11,10,Baron,,10481,3009,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,Doberman,0.909951,True,kelpie,0.0426494,True,miniature_pinscher,0.0230041,True,2016,12
813066809284972545,2016-12-25 17:00:08+00:00,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,12,10,Tyr,,8451,2105,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,toy_terrier,0.7764,True,Pembroke,0.115034,True,basenji,0.048873,True,2016,12
813051746834595840,2016-12-25 16:00:16+00:00,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,13,10,Bauer,,22234,7966,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,golden_retriever,0.914804,True,Labrador_retriever,0.08355,True,kuvasz,0.000453224,True,2016,12
812781120811126785,2016-12-24 22:04:54+00:00,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,10,10,Swagger,,8063,2080,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,bull_mastiff,0.989316,True,boxer,0.00704296,True,French_bulldog,0.00173961,True,2016,12
812709060537683968,2016-12-24 17:18:34+00:00,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,12,10,Brandi,,7032,1548,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,Irish_setter,0.326873,True,golden_retriever,0.18261,True,Leonberg,0.156912,True,2016,12
812372279581671427,2016-12-23 19:00:19+00:00,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,13,10,Moe,,14528,3989,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,golden_retriever,0.7848729999999999,True,cocker_spaniel,0.08778810000000001,True,Labrador_retriever,0.0832747,True,2016,12
811985624773361665,2016-12-22 17:23:53+00:00,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,11,10,Ted,,7706,1529,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,Staffordshire_bullterrier,0.6105729999999999,True,French_bulldog,0.159935,True,doormat,0.0586721,False,2016,12
811744202451197953,2016-12-22 01:24:33+00:00,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,13,10,Halo,,8009,1740,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,Pekinese,0.386082,True,Labrador_retriever,0.202862,True,golden_retriever,0.170487,True,2016,12
811627233043480576,2016-12-21 17:39:46+00:00,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,10,10,Augie,,13571,3391,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,beagle,0.39628,True,Pembroke,0.049561900000000006,True,wire-haired_fox_terrier,0.046349199999999986,True,2016,12
811386762094317568,2016-12-21 01:44:13+00:00,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,11,10,Craig,,22193,6940,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,Pembroke,0.804177,True,Cardigan,0.18989,True,beagle,0.00196475,True,2016,12
811386762094317568,2016-12-21 01:44:13+00:00,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,11,10,Craig,pupper,22193,6940,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,Pembroke,0.804177,True,Cardigan,0.18989,True,beagle,0.00196475,True,2016,12
810896069567610880,2016-12-19 17:14:23+00:00,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",11,10,Hunter,,9607,1947,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,flat-coated_retriever,0.8208040000000001,True,Labrador_retriever,0.08231820000000001,True,curly-coated_retriever,0.0674605,True,2016,12
810657578271330305,2016-12-19 01:26:42+00:00,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,11,10,Pavlov,,11650,2879,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,malamute,0.753521,True,Siberian_husky,0.166151,True,Eskimo_dog,0.0698108,True,2016,12
810284430598270976,2016-12-18 00:43:57+00:00,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,13,10,Phil,,37576,12394,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,malamute,0.620768,True,Eskimo_dog,0.158395,True,Tibetan_mastiff,0.028961700000000007,True,2016,12
810254108431155201,2016-12-17 22:43:27+00:00,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",12,10,Gus,,15577,3641,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,Staffordshire_bullterrier,0.292556,True,American_Staffordshire_terrier,0.261233,True,Border_terrier,0.0623754,True,2016,12
809920764300447744,2016-12-17 00:38:52+00:00,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",10,10,NA,,16452,4251,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,Norwich_terrier,0.397163,True,toy_poodle,0.27454,True,miniature_poodle,0.134667,True,2016,12
809448704142938112,2016-12-15 17:23:04+00:00,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",12,10,NA,,7357,1594,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,Greater_Swiss_Mountain_dog,0.375415,True,Cardigan,0.13431700000000002,True,English_springer,0.0736971,True,2016,12
809220051211603969,2016-12-15 02:14:29+00:00,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,12,10,Kyro,,21156,6104,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,Pomeranian,0.8195110000000001,True,Samoyed,0.141241,True,Pembroke,0.013455200000000002,True,2016,12
809084759137812480,2016-12-14 17:16:53+00:00,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",11,10,Wallace,,14044,3812,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,vizsla,0.911412,True,bloodhound,0.017133900000000004,True,Labrador_retriever,0.011761,True,2016,12
808838249661788160,2016-12-14 00:57:20+00:00,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,13,10,Ito,,10735,3311,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,Rottweiler,0.36953,True,miniature_pinscher,0.194867,True,kelpie,0.160104,True,2016,12
808733504066486276,2016-12-13 18:01:07+00:00,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,12,10,NA,,8408,2359,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,seat_belt,0.779137,False,toy_poodle,0.0369271,True,golden_retriever,0.016972499999999998,True,2016,12
808733504066486276,2016-12-13 18:01:07+00:00,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,12,10,NA,pupper,8408,2359,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,seat_belt,0.779137,False,toy_poodle,0.0369271,True,golden_retriever,0.016972499999999998,True,2016,12
808501579447930884,2016-12-13 02:39:32+00:00,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,12,10,Koda,,11975,2823,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,Airedale,0.4542390000000001,True,cocker_spaniel,0.219323,True,Irish_terrier,0.093193,True,2016,12
808106460588765185,2016-12-12 00:29:28+00:00,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,12,10,NA,doggo,9298,2389,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,golden_retriever,0.426183,True,Labrador_retriever,0.257447,True,Great_Pyrenees,0.12648199999999998,True,2016,12
808106460588765185,2016-12-12 00:29:28+00:00,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,12,10,NA,pupper,9298,2389,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,golden_retriever,0.426183,True,Labrador_retriever,0.257447,True,Great_Pyrenees,0.12648199999999998,True,2016,12
808001312164028416,2016-12-11 17:31:39+00:00,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,12,10,Cooper,,13353,3849,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,Labrador_retriever,0.730959,True,Staffordshire_bullterrier,0.130726,True,American_Staffordshire_terrier,0.028852600000000006,True,2016,12
807621403335917568,2016-12-10 16:22:02+00:00,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,14,10,Ollie,,15479,3998,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,golden_retriever,0.873233,True,cocker_spaniel,0.0336933,True,chow,0.0204084,True,2016,12
807621403335917568,2016-12-10 16:22:02+00:00,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,14,10,Ollie,pupper,15479,3998,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,golden_retriever,0.873233,True,cocker_spaniel,0.0336933,True,chow,0.0204084,True,2016,12
807010152071229440,2016-12-08 23:53:08+00:00,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,12,10,Lennon,,13868,4171,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,golden_retriever,0.610807,True,Irish_setter,0.213642,True,Welsh_springer_spaniel,0.0318866,True,2016,12
806542213899489280,2016-12-07 16:53:43+00:00,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,11,10,Waffles,,10849,2568,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,vizsla,0.938617,True,Brittany_spaniel,0.0367389,True,Chesapeake_Bay_retriever,0.00397149,True,2016,12
806219024703037440,2016-12-06 19:29:28+00:00,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,11,10,incredibly,,6833,1294,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,chow,0.835102,True,Pomeranian,0.0407829,True,Eskimo_dog,0.0212745,True,2016,12
805932879469572096,2016-12-06 00:32:26+00:00,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,12,10,Major,,8798,2080,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,Norwegian_elkhound,0.657967,True,keeshond,0.31913600000000003,True,Leonberg,0.00794674,True,2016,12
805826884734976000,2016-12-05 17:31:15+00:00,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,12,10,Duke,,6997,1995,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,Siberian_husky,0.248926,True,American_Staffordshire_terrier,0.0983133,True,Eskimo_dog,0.0801885,True,2016,12
805520635690676224,2016-12-04 21:14:20+00:00,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,13,10,Zeke,,6109,1792,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,malinois,0.643147,True,German_shepherd,0.186642,True,Border_terrier,0.109345,True,2016,12
805207613751304193,2016-12-04 00:30:29+00:00,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,12,10,Shooter,,8294,1857,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,Pembroke,0.244705,True,Rhodesian_ridgeback,0.180461,True,Cardigan,0.0946637,True,2016,12
804738756058218496,2016-12-02 17:27:25+00:00,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,12,10,Django,,14576,4184,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,Tibetan_mastiff,0.91579,True,German_shepherd,0.0624797,True,Leonberg,0.00829749,True,2016,12
803773340896923648,2016-11-30 01:31:12+00:00,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,12,10,Diogi,,10691,3013,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,miniature_pinscher,0.817066,True,redbone,0.0597065,True,Irish_terrier,0.0341952,True,2016,11
803773340896923648,2016-11-30 01:31:12+00:00,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,12,10,Diogi,puppo,10691,3013,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,miniature_pinscher,0.817066,True,redbone,0.0597065,True,Irish_terrier,0.0341952,True,2016,11
803638050916102144,2016-11-29 16:33:36+00:00,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,13,10,NA,,11667,4499,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,Labrador_retriever,0.372776,True,golden_retriever,0.343666,True,Great_Pyrenees,0.0672423,True,2016,11
803638050916102144,2016-11-29 16:33:36+00:00,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,13,10,NA,pupper,11667,4499,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,Labrador_retriever,0.372776,True,golden_retriever,0.343666,True,Great_Pyrenees,0.0672423,True,2016,11
803276597545603072,2016-11-28 16:37:19+00:00,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,11,10,Winston,,10659,2680,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,Pembroke,0.457086,True,chow,0.30780100000000005,True,golden_retriever,0.0499882,True,2016,11
802952499103731712,2016-11-27 19:09:28+00:00,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,12,10,Marley,,9609,2189,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,chow,0.944032,True,golden_retriever,0.0172398,True,Pomeranian,0.0120848,True,2016,11
802572683846291456,2016-11-26 18:00:13+00:00,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,12,10,Winnie,,9499,2721,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,golden_retriever,0.610171,True,Labrador_retriever,0.173252,True,cocker_spaniel,0.163257,True,2016,11
802265048156610565,2016-11-25 21:37:47+00:00,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",11,10,NA,doggo,7026,1487,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,Labrador_retriever,0.8971620000000001,True,beagle,0.016894799999999998,True,Rhodesian_ridgeback,0.0120606,True,2016,11
802265048156610565,2016-11-25 21:37:47+00:00,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",11,10,NA,pupper,7026,1487,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,Labrador_retriever,0.8971620000000001,True,beagle,0.016894799999999998,True,Rhodesian_ridgeback,0.0120606,True,2016,11
802239329049477120,2016-11-25 19:55:35+00:00,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,12,10,Loki,,9651,2841,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,Eskimo_dog,0.482498,True,Siberian_husky,0.335774,True,malamute,0.134589,True,2016,11
802239329049477120,2016-11-25 19:55:35+00:00,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,12,10,Loki,puppo,9651,2841,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,Eskimo_dog,0.482498,True,Siberian_husky,0.335774,True,malamute,0.134589,True,2016,11
801958328846974976,2016-11-25 01:18:59+00:00,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,12,10,Ronnie,,8207,1862,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,Staffordshire_bullterrier,0.327887,True,American_Staffordshire_terrier,0.271916,True,Labrador_retriever,0.247619,True,2016,11
801538201127157760,2016-11-23 21:29:33+00:00,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,12,10,Wallace,,8731,2234,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,Pembroke,0.550506,True,Cardigan,0.306612,True,Shetland_sheepdog,0.054229999999999993,True,2016,11
801167903437357056,2016-11-22 20:58:07+00:00,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,13,10,Milo,,26069,6466,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,cocker_spaniel,0.74022,True,Dandie_Dinmont,0.061604499999999986,True,English_setter,0.0413314,True,2016,11
801115127852503040,2016-11-22 17:28:25+00:00,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,12,10,Bones,doggo,8600,2274,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,dalmatian,0.823356,True,English_setter,0.0946019,True,bluetick,0.0219534,True,2016,11
801115127852503040,2016-11-22 17:28:25+00:00,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,12,10,Bones,pupper,8600,2274,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,dalmatian,0.823356,True,English_setter,0.0946019,True,bluetick,0.0219534,True,2016,11
800751577355128832,2016-11-21 17:23:47+00:00,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,12,10,Mauve,,11177,3021,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,cocker_spaniel,0.771984,True,miniature_poodle,0.07665280000000001,True,toy_poodle,0.0396183,True,2016,11
800513324630806528,2016-11-21 01:37:04+00:00,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,11,10,Chef,,13987,3284,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,Pembroke,0.8289040000000001,True,Cardigan,0.167373,True,Chihuahua,0.0007659339999999999,True,2016,11
800388270626521089,2016-11-20 17:20:08+00:00,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,12,10,Doc,,11862,3059,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,golden_retriever,0.35986,True,Pembroke,0.194207,True,collie,0.154603,True,2016,11
800388270626521089,2016-11-20 17:20:08+00:00,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,12,10,Doc,floofer,11862,3059,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,golden_retriever,0.35986,True,Pembroke,0.194207,True,collie,0.154603,True,2016,11
800141422401830912,2016-11-20 00:59:15+00:00,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,13,10,Peaches,,16302,2790,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,golden_retriever,0.938048,True,kuvasz,0.0251195,True,Labrador_retriever,0.0229773,True,2016,11
